Top 4808 candidate near-equalities (sorted by mean abs residual):
sign_target_3 ~ 1.0 * sign_input_10: mean_abs=0.0120, median_abs=0.0000, max_abs=2.0000, pct<= 0.1=0.994, pct<= 0.5=0.994
sum_target_3_4 ~ 1.0 * sum_input_1_8: mean_abs=26.1502, median_abs=18.7390, max_abs=100.5026, pct<= 0.1=0.054, pct<= 0.5=0.382
prod_target_1_2 ~ 1.0 * prod_input_6_11: mean_abs=140.1008, median_abs=100.8465, max_abs=550.7824, pct<= 0.1=0.008, pct<= 0.5=0.032
prod_target_2_4 ~ 1.0 * prod_input_2_9: mean_abs=296.7327, median_abs=153.1654, max_abs=2113.3141, pct<= 0.1=0.020, pct<= 0.5=0.116
prod_target_1_3 ~ 1.0 * prod_input_7_12: mean_abs=281.3108, median_abs=146.0897, max_abs=2033.8340, pct<= 0.1=0.014, pct<= 0.5=0.124
sum_target_1_3 ~ 1.0 * sum_input_11_12: mean_abs=21.9898, median_abs=17.1430, max_abs=88.8178, pct<= 0.1=0.012, pct<= 0.5=0.044
diff_target_1_4 ~ 1.0 * diff_input_1_2: mean_abs=21.9717, median_abs=18.5358, max_abs=81.5389, pct<= 0.1=0.004, pct<= 0.5=0.036
prod_target_2_4 ~ 1.0 * prod_input_3_10: mean_abs=330.8249, median_abs=210.9340, max_abs=2232.6343, pct<= 0.1=0.028, pct<= 0.5=0.182
raw_target_2 ~ 1.0 * raw_input_7: mean_abs=14.8472, median_abs=10.0179, max_abs=55.7169, pct<= 0.1=0.092, pct<= 0.5=0.390
prod_target_2_4 ~ 1.0 * prod_input_1_9: mean_abs=298.2013, median_abs=158.7056, max_abs=2077.6161, pct<= 0.1=0.016, pct<= 0.5=0.140
sum_target_3_4 ~ 1.0 * sum_input_2_3: mean_abs=27.8527, median_abs=19.0255, max_abs=105.9233, pct<= 0.1=0.068, pct<= 0.5=0.384
sum_target_3_4 ~ 1.0 * sum_input_7_8: mean_abs=27.7435, median_abs=18.9115, max_abs=109.9615, pct<= 0.1=0.068, pct<= 0.5=0.366
prod_target_2_4 ~ 1.0 * prod_input_4_12: mean_abs=279.8494, median_abs=123.0208, max_abs=1996.3669, pct<= 0.1=0.014, pct<= 0.5=0.112
prod_target_2_4 ~ 1.0 * prod_input_1_6: mean_abs=267.6607, median_abs=112.6391, max_abs=1798.4473, pct<= 0.1=0.004, pct<= 0.5=0.058
sum_target_3_4 ~ 1.0 * sum_input_2_4: mean_abs=24.8806, median_abs=19.6213, max_abs=91.8985, pct<= 0.1=0.052, pct<= 0.5=0.368
diff_target_1_3 ~ -1.3649 * diff_input_2_9: mean_abs=18.9952, median_abs=14.0751, max_abs=91.8616, pct<= 0.1=0.010, pct<= 0.5=0.060
prod_target_1_3 ~ 1.0 * prod_input_2_8: mean_abs=288.1919, median_abs=142.5679, max_abs=2095.3458, pct<= 0.1=0.016, pct<= 0.5=0.132
sum_target_3_4 ~ 1.0 * sum_input_4_12: mean_abs=24.1114, median_abs=19.9280, max_abs=86.4887, pct<= 0.1=0.038, pct<= 0.5=0.284
prod_target_2_4 ~ 1.0 * prod_input_6_8: mean_abs=268.0314, median_abs=111.5303, max_abs=1796.9691, pct<= 0.1=0.008, pct<= 0.5=0.060
sum_target_3_4 ~ 1.0 * sum_input_2_7: mean_abs=26.7939, median_abs=18.4066, max_abs=103.6489, pct<= 0.1=0.062, pct<= 0.5=0.392
prod_target_1_3 ~ 1.0 * prod_input_1_6: mean_abs=265.4802, median_abs=101.5003, max_abs=1823.7659, pct<= 0.1=0.008, pct<= 0.5=0.060
sum_target_3_4 ~ 1.0 * sum_input_5_12: mean_abs=22.1282, median_abs=20.1581, max_abs=63.8262, pct<= 0.1=0.004, pct<= 0.5=0.038
sign_target_1 ~ 0.0800 * sign_input_5: mean_abs=0.9936, median_abs=0.9200, max_abs=1.0800, pct<= 0.1=0.000, pct<= 0.5=0.000
sum_target_3_4 ~ 1.0 * sum_input_6_12: mean_abs=22.6446, median_abs=21.1439, max_abs=74.0857, pct<= 0.1=0.022, pct<= 0.5=0.134
prod_target_2_4 ~ 1.0 * prod_input_1_2: mean_abs=296.1252, median_abs=153.1608, max_abs=2099.3436, pct<= 0.1=0.020, pct<= 0.5=0.132
sign_target_1 ~ 0.0760 * sign_input_10: mean_abs=0.9942, median_abs=0.9240, max_abs=1.0760, pct<= 0.1=0.000, pct<= 0.5=0.000
sign_target_1 ~ -0.0760 * sign_input_2: mean_abs=0.9942, median_abs=0.9240, max_abs=1.0760, pct<= 0.1=0.000, pct<= 0.5=0.000
sign_target_1 ~ -0.0760 * sign_input_3: mean_abs=0.9942, median_abs=0.9240, max_abs=1.0760, pct<= 0.1=0.000, pct<= 0.5=0.000
sum_target_1_2 ~ 1.0 * sum_input_7_10: mean_abs=15.9068, median_abs=13.3849, max_abs=49.5866, pct<= 0.1=0.008, pct<= 0.5=0.062
prod_target_2_3 ~ 1.0 * prod_input_1_12: mean_abs=255.7922, median_abs=132.1829, max_abs=1680.7306, pct<= 0.1=0.020, pct<= 0.5=0.118
sum_target_3_4 ~ 1.0 * sum_input_3_12: mean_abs=26.6406, median_abs=19.1538, max_abs=100.6372, pct<= 0.1=0.054, pct<= 0.5=0.392
sum_target_3_4 ~ 1.0 * sum_input_2_6: mean_abs=23.0932, median_abs=20.6891, max_abs=79.1541, pct<= 0.1=0.016, pct<= 0.5=0.170
sign_target_1 ~ -0.0720 * sign_input_4: mean_abs=0.9948, median_abs=0.9280, max_abs=1.0720, pct<= 0.1=0.000, pct<= 0.5=0.000
sum_target_3_4 ~ 1.0 * sum_input_9_12: mean_abs=24.5910, median_abs=19.2027, max_abs=91.4545, pct<= 0.1=0.048, pct<= 0.5=0.306
prod_target_1_2 ~ 1.1162 * prod_input_6_10: mean_abs=139.3739, median_abs=98.7920, max_abs=538.7328, pct<= 0.1=0.016, pct<= 0.5=0.072
sum_target_3_4 ~ 1.0 * sum_input_3_8: mean_abs=28.8657, median_abs=20.6652, max_abs=112.7373, pct<= 0.1=0.084, pct<= 0.5=0.374
prod_target_2_4 ~ 1.0 * prod_input_4_9: mean_abs=290.7520, median_abs=149.8649, max_abs=2084.6002, pct<= 0.1=0.020, pct<= 0.5=0.122
angle_target_2_3 ~ 1.0 * angle_input_3_12: mean_abs=1.9536, median_abs=1.9832, max_abs=3.1414, pct<= 0.1=0.004, pct<= 0.5=0.120
diff_target_1_2 ~ 1.0 * diff_input_5_11: mean_abs=18.2760, median_abs=16.9695, max_abs=50.8291, pct<= 0.1=0.002, pct<= 0.5=0.030
prod_target_2_3 ~ 1.0 * prod_input_2_8: mean_abs=277.1109, median_abs=162.2796, max_abs=1821.0815, pct<= 0.1=0.030, pct<= 0.5=0.144
sign_target_1 ~ -0.0680 * sign_input_12: mean_abs=0.9954, median_abs=0.9320, max_abs=1.0680, pct<= 0.1=0.000, pct<= 0.5=0.000
sign_target_1 ~ 0.0680 * sign_input_11: mean_abs=0.9954, median_abs=0.9320, max_abs=1.0680, pct<= 0.1=0.000, pct<= 0.5=0.000
prod_target_2_3 ~ 1.0 * prod_input_5_6: mean_abs=236.6505, median_abs=132.0270, max_abs=1465.9425, pct<= 0.1=0.008, pct<= 0.5=0.050
prod_target_2_3 ~ 1.0 * prod_input_3_9: mean_abs=302.7238, median_abs=200.1115, max_abs=1932.7569, pct<= 0.1=0.020, pct<= 0.5=0.198
sign_target_1 ~ -0.0640 * sign_input_1: mean_abs=0.9959, median_abs=0.9360, max_abs=1.0640, pct<= 0.1=0.000, pct<= 0.5=0.000
sign_target_1 ~ 0.0640 * sign_input_6: mean_abs=0.9959, median_abs=0.9360, max_abs=1.0640, pct<= 0.1=0.000, pct<= 0.5=0.000
sign_target_2 ~ 1.0 * sign_input_5: mean_abs=0.9960, median_abs=0.0000, max_abs=2.0000, pct<= 0.1=0.502, pct<= 0.5=0.502
sign_target_1 ~ -0.0600 * sign_input_9: mean_abs=0.9964, median_abs=0.9400, max_abs=1.0600, pct<= 0.1=0.000, pct<= 0.5=0.000
raw_target_2 ~ 1.0 * raw_input_4: mean_abs=13.2360, median_abs=10.2020, max_abs=46.9459, pct<= 0.1=0.030, pct<= 0.5=0.282
prod_target_2_3 ~ 1.0 * prod_input_2_9: mean_abs=268.4062, median_abs=154.4585, max_abs=1756.6819, pct<= 0.1=0.022, pct<= 0.5=0.134
prod_target_2_3 ~ 1.0 * prod_input_2_7: mean_abs=285.7037, median_abs=168.6506, max_abs=1904.8754, pct<= 0.1=0.028, pct<= 0.5=0.156
prod_target_2_4 ~ 1.0 * prod_input_5_10: mean_abs=282.8602, median_abs=129.0008, max_abs=1996.9839, pct<= 0.1=0.020, pct<= 0.5=0.122
prod_target_1_3 ~ -1.0459 * prod_input_5_9: mean_abs=270.6043, median_abs=124.2908, max_abs=1947.2819, pct<= 0.1=0.016, pct<= 0.5=0.104
geom_target_1_3 ~ 3.6012 * geom_input_4_6: mean_abs=8.0060, median_abs=6.1967, max_abs=37.6166, pct<= 0.1=0.068, pct<= 0.5=0.416
prod_target_2_3 ~ 1.0 * prod_input_1_11: mean_abs=246.0014, median_abs=154.6201, max_abs=1298.7729, pct<= 0.1=0.020, pct<= 0.5=0.106
sign_target_1 ~ -0.0560 * sign_input_7: mean_abs=0.9969, median_abs=0.9440, max_abs=1.0560, pct<= 0.1=0.000, pct<= 0.5=0.000
sign_target_1 ~ -0.0560 * sign_input_8: mean_abs=0.9969, median_abs=0.9440, max_abs=1.0560, pct<= 0.1=0.000, pct<= 0.5=0.000
diff_target_1_2 ~ 1.0 * diff_input_6_9: mean_abs=18.6958, median_abs=16.4953, max_abs=60.6722, pct<= 0.1=0.012, pct<= 0.5=0.154
prod_target_2_4 ~ 1.0 * prod_input_4_10: mean_abs=293.2579, median_abs=160.0375, max_abs=2039.1222, pct<= 0.1=0.022, pct<= 0.5=0.134
prod_target_1_2 ~ -1.0902 * prod_input_6_7: mean_abs=139.3077, median_abs=99.1592, max_abs=535.4868, pct<= 0.1=0.010, pct<= 0.5=0.054
sum_target_3_4 ~ 1.0 * sum_input_8_9: mean_abs=26.2441, median_abs=19.5147, max_abs=101.6935, pct<= 0.1=0.050, pct<= 0.5=0.376
prod_target_2_4 ~ 1.0 * prod_input_8_11: mean_abs=281.3842, median_abs=141.8737, max_abs=1935.0201, pct<= 0.1=0.020, pct<= 0.5=0.110
prod_target_2_4 ~ 1.0 * prod_input_5_8: mean_abs=277.9493, median_abs=136.5716, max_abs=1942.1780, pct<= 0.1=0.026, pct<= 0.5=0.106
prod_target_2_4 ~ 1.0 * prod_input_1_8: mean_abs=308.5795, median_abs=162.5140, max_abs=2147.3217, pct<= 0.1=0.026, pct<= 0.5=0.140
sum_target_3_4 ~ 1.0 * sum_input_3_7: mean_abs=29.9510, median_abs=22.1596, max_abs=113.8725, pct<= 0.1=0.102, pct<= 0.5=0.368
raw_target_2 ~ 1.0 * raw_input_12: mean_abs=13.0025, median_abs=11.0489, max_abs=44.1120, pct<= 0.1=0.014, pct<= 0.5=0.200
sum_target_3_4 ~ 1.0 * sum_input_6_9: mean_abs=23.2399, median_abs=20.1491, max_abs=80.6582, pct<= 0.1=0.026, pct<= 0.5=0.176
sum_target_3_4 ~ 1.0 * sum_input_2_9: mean_abs=25.4951, median_abs=18.9208, max_abs=95.4250, pct<= 0.1=0.034, pct<= 0.5=0.382
prod_target_2_4 ~ 1.0 * prod_input_2_8: mean_abs=306.8957, median_abs=164.8195, max_abs=2134.4737, pct<= 0.1=0.030, pct<= 0.5=0.128
prod_target_1_3 ~ 1.0 * prod_input_4_8: mean_abs=282.8783, median_abs=141.3035, max_abs=2003.4989, pct<= 0.1=0.018, pct<= 0.5=0.134
diff_target_1_2 ~ 1.0 * diff_input_6_12: mean_abs=18.3393, median_abs=16.7213, max_abs=55.8118, pct<= 0.1=0.018, pct<= 0.5=0.092
sum_target_3_4 ~ 1.0 * sum_input_3_4: mean_abs=27.3385, median_abs=18.7038, max_abs=104.0272, pct<= 0.1=0.070, pct<= 0.5=0.376
prod_target_2_3 ~ 1.0 * prod_input_3_10: mean_abs=296.0877, median_abs=215.8890, max_abs=1532.3350, pct<= 0.1=0.026, pct<= 0.5=0.194
sum_target_3_4 ~ 1.0 * sum_input_6_7: mean_abs=23.9427, median_abs=19.8056, max_abs=88.5027, pct<= 0.1=0.038, pct<= 0.5=0.242
prod_target_1_3 ~ 1.0 * prod_input_6_8: mean_abs=266.0924, median_abs=98.6301, max_abs=1824.5631, pct<= 0.1=0.006, pct<= 0.5=0.054
prod_target_2_4 ~ 1.0 * prod_input_7_12: mean_abs=295.3927, median_abs=145.7329, max_abs=2084.3917, pct<= 0.1=0.024, pct<= 0.5=0.118
sum_target_3_4 ~ 1.0 * sum_input_1_7: mean_abs=26.9582, median_abs=18.6357, max_abs=102.5764, pct<= 0.1=0.068, pct<= 0.5=0.368
prod_target_2_3 ~ 1.0 * prod_input_6_11: mean_abs=236.8718, median_abs=133.5977, max_abs=1462.7333, pct<= 0.1=0.008, pct<= 0.5=0.050
prod_target_2_4 ~ 1.0 * prod_input_1_3: mean_abs=330.2679, median_abs=183.1211, max_abs=2276.7699, pct<= 0.1=0.020, pct<= 0.5=0.168
sum_target_3_4 ~ 1.0 * sum_input_7_12: mean_abs=25.7570, median_abs=19.0345, max_abs=98.9709, pct<= 0.1=0.042, pct<= 0.5=0.376
prod_target_2_4 ~ 1.0 * prod_input_2_3: mean_abs=327.8669, median_abs=186.0373, max_abs=2278.8275, pct<= 0.1=0.030, pct<= 0.5=0.144
sum_target_3_4 ~ 1.0 * sum_input_4_7: mean_abs=26.3302, median_abs=19.0358, max_abs=99.3831, pct<= 0.1=0.060, pct<= 0.5=0.380
prod_target_2_4 ~ 1.0 * prod_input_10_11: mean_abs=288.3093, median_abs=140.8412, max_abs=1995.5371, pct<= 0.1=0.020, pct<= 0.5=0.122
diff_target_1_2 ~ 1.0 * diff_input_1_3: mean_abs=18.6001, median_abs=16.5790, max_abs=57.6460, pct<= 0.1=0.016, pct<= 0.5=0.114
prod_target_2_4 ~ -0.9509 * prod_input_6_8: mean_abs=267.4123, median_abs=104.4206, max_abs=1809.0453, pct<= 0.1=0.010, pct<= 0.5=0.048
prod_target_2_4 ~ 1.0 * prod_input_3_11: mean_abs=291.7800, median_abs=157.5150, max_abs=2001.0243, pct<= 0.1=0.016, pct<= 0.5=0.126
sum_target_3_4 ~ 1.0 * sum_input_3_9: mean_abs=28.1133, median_abs=19.6628, max_abs=105.5166, pct<= 0.1=0.078, pct<= 0.5=0.376
diff_target_1_4 ~ -0.6786 * diff_input_1_9: mean_abs=21.7608, median_abs=17.7849, max_abs=76.9541, pct<= 0.1=0.008, pct<= 0.5=0.020
diff_target_1_2 ~ 1.0 * diff_input_4_9: mean_abs=18.3053, median_abs=17.0160, max_abs=47.3866, pct<= 0.1=0.006, pct<= 0.5=0.032
diff_target_1_2 ~ 1.0 * diff_input_2_6: mean_abs=19.2320, median_abs=16.8949, max_abs=64.3185, pct<= 0.1=0.040, pct<= 0.5=0.156
sign_target_2 ~ 0.0200 * sign_input_1: mean_abs=0.9996, median_abs=0.9800, max_abs=1.0200, pct<= 0.1=0.000, pct<= 0.5=0.000
sign_target_2 ~ 0.0200 * sign_input_6: mean_abs=0.9996, median_abs=0.9800, max_abs=1.0200, pct<= 0.1=0.000, pct<= 0.5=0.000
sign_target_2 ~ 0.0160 * sign_input_2: mean_abs=0.9997, median_abs=0.9840, max_abs=1.0160, pct<= 0.1=0.000, pct<= 0.5=0.000
sign_target_2 ~ -0.0120 * sign_input_4: mean_abs=0.9999, median_abs=0.9880, max_abs=1.0120, pct<= 0.1=0.000, pct<= 0.5=0.000
prod_target_2_3 ~ 1.0 * prod_input_1_5: mean_abs=244.8639, median_abs=151.3259, max_abs=1320.9926, pct<= 0.1=0.022, pct<= 0.5=0.096
sign_target_2 ~ -0.0080 * sign_input_11: mean_abs=0.9999, median_abs=0.9920, max_abs=1.0080, pct<= 0.1=0.000, pct<= 0.5=0.000
sign_target_2 ~ -0.0080 * sign_input_10: mean_abs=0.9999, median_abs=0.9920, max_abs=1.0080, pct<= 0.1=0.000, pct<= 0.5=0.000
sign_target_2 ~ -0.0040 * sign_input_8: mean_abs=1.0000, median_abs=0.9960, max_abs=1.0040, pct<= 0.1=0.000, pct<= 0.5=0.000
sign_target_2 ~ 0.0040 * sign_input_5: mean_abs=1.0000, median_abs=0.9960, max_abs=1.0040, pct<= 0.1=0.000, pct<= 0.5=0.000
sign_target_2 ~ -0.0040 * sign_input_7: mean_abs=1.0000, median_abs=0.9960, max_abs=1.0040, pct<= 0.1=0.000, pct<= 0.5=0.000
sign_target_2 ~ 1.0 * sign_input_3: mean_abs=1.0000, median_abs=1.0000, max_abs=2.0000, pct<= 0.1=0.500, pct<= 0.5=0.500
sign_target_2 ~ 0.0000 * sign_input_3: mean_abs=1.0000, median_abs=1.0000, max_abs=1.0000, pct<= 0.1=0.000, pct<= 0.5=0.000
sign_target_2 ~ 1.0 * sign_input_9: mean_abs=1.0000, median_abs=1.0000, max_abs=2.0000, pct<= 0.1=0.500, pct<= 0.5=0.500
sign_target_2 ~ 0.0000 * sign_input_9: mean_abs=1.0000, median_abs=1.0000, max_abs=1.0000, pct<= 0.1=0.000, pct<= 0.5=0.000
sign_target_2 ~ 1.0 * sign_input_12: mean_abs=1.0000, median_abs=1.0000, max_abs=2.0000, pct<= 0.1=0.500, pct<= 0.5=0.500
sign_target_2 ~ 0.0000 * sign_input_12: mean_abs=1.0000, median_abs=1.0000, max_abs=1.0000, pct<= 0.1=0.000, pct<= 0.5=0.000
prod_target_1_3 ~ 1.0 * prod_input_8_12: mean_abs=277.9986, median_abs=140.8327, max_abs=2012.7275, pct<= 0.1=0.016, pct<= 0.5=0.098
sum_target_1_2 ~ 1.0 * sum_input_8_10: mean_abs=15.7851, median_abs=13.2999, max_abs=48.8438, pct<= 0.1=0.012, pct<= 0.5=0.070
prod_target_2_3 ~ 1.0 * prod_input_1_3: mean_abs=305.7404, median_abs=197.8455, max_abs=2011.2308, pct<= 0.1=0.024, pct<= 0.5=0.184
raw_target_2 ~ 1.0 * raw_input_8: mean_abs=14.1888, median_abs=9.7103, max_abs=51.5219, pct<= 0.1=0.054, pct<= 0.5=0.368
sum_target_3_4 ~ 1.0 * sum_input_1_6: mean_abs=23.1335, median_abs=20.3648, max_abs=80.7715, pct<= 0.1=0.022, pct<= 0.5=0.180
sum_target_3_4 ~ 1.0 * sum_input_1_2: mean_abs=25.3842, median_abs=18.7836, max_abs=96.0133, pct<= 0.1=0.048, pct<= 0.5=0.384
diff_target_1_2 ~ 1.0 * diff_input_1_7: mean_abs=18.4216, median_abs=17.5564, max_abs=53.3717, pct<= 0.1=0.006, pct<= 0.5=0.060
sum_target_3_4 ~ 1.0 * sum_input_4_9: mean_abs=25.0978, median_abs=19.1171, max_abs=91.7580, pct<= 0.1=0.046, pct<= 0.5=0.356
sum_target_1_2 ~ 1.0 * sum_input_5_6: mean_abs=15.8782, median_abs=13.9014, max_abs=53.6125, pct<= 0.1=0.012, pct<= 0.5=0.090
prod_target_2_4 ~ 1.0 * prod_input_9_10: mean_abs=300.3879, median_abs=167.7269, max_abs=2096.8536, pct<= 0.1=0.028, pct<= 0.5=0.134
diff_target_1_2 ~ 1.0 * diff_input_8_12: mean_abs=18.5933, median_abs=17.7508, max_abs=59.9607, pct<= 0.1=0.006, pct<= 0.5=0.072
sum_target_3_4 ~ 1.0 * sum_input_1_3: mean_abs=28.0497, median_abs=19.4236, max_abs=107.6732, pct<= 0.1=0.062, pct<= 0.5=0.380
diff_target_1_2 ~ 1.0 * diff_input_6_7: mean_abs=19.3559, median_abs=15.3858, max_abs=67.1481, pct<= 0.1=0.034, pct<= 0.5=0.262
diff_target_1_2 ~ 1.0 * diff_input_3_4: mean_abs=18.9371, median_abs=16.3025, max_abs=64.0947, pct<= 0.1=0.024, pct<= 0.5=0.138
raw_target_2 ~ 1.0 * raw_input_6: mean_abs=12.5090, median_abs=12.1082, max_abs=31.5748, pct<= 0.1=0.008, pct<= 0.5=0.056
diff_target_1_2 ~ 1.0 * diff_input_1_6: mean_abs=19.4194, median_abs=16.1526, max_abs=64.3285, pct<= 0.1=0.024, pct<= 0.5=0.156
sum_target_1_2 ~ 1.0 * sum_input_9_10: mean_abs=15.7298, median_abs=13.4744, max_abs=51.0750, pct<= 0.1=0.010, pct<= 0.5=0.058
diff_target_2_4 ~ -1.9126 * diff_input_3_12: mean_abs=16.8445, median_abs=12.9842, max_abs=69.9226, pct<= 0.1=0.042, pct<= 0.5=0.320
diff_target_2_4 ~ -1.9349 * diff_input_2_6: mean_abs=16.9901, median_abs=13.4424, max_abs=59.5926, pct<= 0.1=0.082, pct<= 0.5=0.328
prod_target_2_3 ~ 1.0 * prod_input_7_10: mean_abs=277.9026, median_abs=189.7269, max_abs=1459.5784, pct<= 0.1=0.026, pct<= 0.5=0.168
sum_target_3_4 ~ 1.0 * sum_input_1_9: mean_abs=25.6152, median_abs=18.6958, max_abs=97.6192, pct<= 0.1=0.048, pct<= 0.5=0.380
sum_target_1_2 ~ 1.0 * sum_input_2_8: mean_abs=22.4762, median_abs=17.5491, max_abs=83.9985, pct<= 0.1=0.074, pct<= 0.5=0.338
sum_target_3_4 ~ 1.0 * sum_input_1_4: mean_abs=25.0011, median_abs=19.3694, max_abs=93.9147, pct<= 0.1=0.052, pct<= 0.5=0.350
prod_target_2_4 ~ 1.0 * prod_input_2_7: mean_abs=314.7536, median_abs=170.9006, max_abs=2179.0309, pct<= 0.1=0.022, pct<= 0.5=0.140
diff_target_1_2 ~ 1.0 * diff_input_2_3: mean_abs=18.5324, median_abs=16.6378, max_abs=58.3798, pct<= 0.1=0.020, pct<= 0.5=0.102
prod_target_2_4 ~ 1.0 * prod_input_3_5: mean_abs=286.2890, median_abs=153.0187, max_abs=1974.1390, pct<= 0.1=0.020, pct<= 0.5=0.118
diff_target_2_3 ~ 2.0131 * diff_input_2_6: mean_abs=16.8319, median_abs=13.3986, max_abs=65.3953, pct<= 0.1=0.074, pct<= 0.5=0.368
diff_target_1_2 ~ 1.0 * diff_input_4_6: mean_abs=19.0300, median_abs=17.4867, max_abs=60.8705, pct<= 0.1=0.026, pct<= 0.5=0.144
prod_target_2_3 ~ 0.9709 * prod_input_4_11: mean_abs=244.0513, median_abs=146.3476, max_abs=1342.5750, pct<= 0.1=0.020, pct<= 0.5=0.094
sum_target_1_2 ~ 1.0 * sum_input_1_2: mean_abs=21.7147, median_abs=16.9408, max_abs=81.3063, pct<= 0.1=0.088, pct<= 0.5=0.346
diff_target_1_2 ~ 1.0 * diff_input_7_12: mean_abs=18.9104, median_abs=17.3296, max_abs=61.6735, pct<= 0.1=0.014, pct<= 0.5=0.106
sum_target_1_2 ~ 1.0 * sum_input_7_8: mean_abs=25.0846, median_abs=20.6459, max_abs=90.0474, pct<= 0.1=0.122, pct<= 0.5=0.326
prod_target_2_3 ~ 1.0 * prod_input_1_8: mean_abs=280.6243, median_abs=160.6926, max_abs=1869.5073, pct<= 0.1=0.020, pct<= 0.5=0.138
prod_target_2_4 ~ 1.0 * prod_input_1_10: mean_abs=300.6028, median_abs=170.0985, max_abs=2062.5058, pct<= 0.1=0.020, pct<= 0.5=0.142
prod_target_2_4 ~ 1.0 * prod_input_5_7: mean_abs=281.5458, median_abs=143.2268, max_abs=1969.7485, pct<= 0.1=0.020, pct<= 0.5=0.104
prod_target_1_2 ~ 1.0 * prod_input_6_8: mean_abs=143.3525, median_abs=108.3445, max_abs=587.2018, pct<= 0.1=0.008, pct<= 0.5=0.048
prod_target_2_3 ~ 1.0 * prod_input_2_10: mean_abs=262.3534, median_abs=174.5200, max_abs=1377.7210, pct<= 0.1=0.016, pct<= 0.5=0.146
prod_target_2_3 ~ 1.0 * prod_input_3_8: mean_abs=319.2528, median_abs=196.5505, max_abs=2113.7728, pct<= 0.1=0.024, pct<= 0.5=0.200
prod_target_1_3 ~ -0.9611 * prod_input_6_7: mean_abs=267.1764, median_abs=106.0863, max_abs=1780.7400, pct<= 0.1=0.006, pct<= 0.5=0.060
diff_target_1_2 ~ 1.0 * diff_input_3_12: mean_abs=19.2944, median_abs=16.1657, max_abs=65.6130, pct<= 0.1=0.026, pct<= 0.5=0.180
angle_target_3_4 ~ 1.0 * angle_input_3_5: mean_abs=2.5173, median_abs=2.6408, max_abs=3.1387, pct<= 0.1=0.000, pct<= 0.5=0.006
sum_target_3_4 ~ 1.0 * sum_input_7_9: mean_abs=27.0551, median_abs=18.8231, max_abs=105.5026, pct<= 0.1=0.060, pct<= 0.5=0.376
prod_target_2_3 ~ 1.0 * prod_input_2_3: mean_abs=301.2603, median_abs=192.0995, max_abs=1974.2379, pct<= 0.1=0.016, pct<= 0.5=0.184
diff_target_1_2 ~ 1.0 * diff_input_3_6: mean_abs=20.8208, median_abs=14.0577, max_abs=75.6246, pct<= 0.1=0.044, pct<= 0.5=0.360
prod_target_2_3 ~ 1.0 * prod_input_6_12: mean_abs=237.5865, median_abs=124.5583, max_abs=1490.7681, pct<= 0.1=0.014, pct<= 0.5=0.052
diff_target_3_4 ~ -0.4676 * diff_input_1_9: mean_abs=34.8252, median_abs=35.2061, max_abs=62.7384, pct<= 0.1=0.000, pct<= 0.5=0.004
prod_target_2_4 ~ 1.0 * prod_input_7_11: mean_abs=285.5745, median_abs=151.8824, max_abs=1996.1192, pct<= 0.1=0.016, pct<= 0.5=0.124
sum_target_1_2 ~ 1.0 * sum_input_2_11: mean_abs=15.9607, median_abs=13.8080, max_abs=53.6329, pct<= 0.1=0.008, pct<= 0.5=0.076
angle_target_1_4 ~ 1.0 * angle_input_3_11: mean_abs=1.9354, median_abs=2.0595, max_abs=3.1407, pct<= 0.1=0.004, pct<= 0.5=0.108
abs_target_3 ~ 2.7362 * abs_input_11: mean_abs=11.2035, median_abs=10.1477, max_abs=34.1837, pct<= 0.1=0.068, pct<= 0.5=0.500
diff_target_3_4 ~ 1.0 * diff_input_1_2: mean_abs=35.0536, median_abs=35.6143, max_abs=64.9072, pct<= 0.1=0.002, pct<= 0.5=0.008
prod_target_2_3 ~ 1.0 * prod_input_1_10: mean_abs=263.1748, median_abs=175.1793, max_abs=1421.7128, pct<= 0.1=0.008, pct<= 0.5=0.150
prod_target_2_3 ~ 1.0 * prod_input_1_9: mean_abs=271.4788, median_abs=155.5171, max_abs=1757.9552, pct<= 0.1=0.012, pct<= 0.5=0.140
sign_target_2 ~ 1.0 * sign_input_7: mean_abs=1.0040, median_abs=2.0000, max_abs=2.0000, pct<= 0.1=0.498, pct<= 0.5=0.498
sign_target_2 ~ 1.0 * sign_input_8: mean_abs=1.0040, median_abs=2.0000, max_abs=2.0000, pct<= 0.1=0.498, pct<= 0.5=0.498
prod_target_2_4 ~ 1.0 * prod_input_10_12: mean_abs=286.0055, median_abs=142.8032, max_abs=1949.8736, pct<= 0.1=0.024, pct<= 0.5=0.120
prod_target_2_4 ~ 1.0 * prod_input_3_9: mean_abs=331.1322, median_abs=189.3155, max_abs=2321.5927, pct<= 0.1=0.018, pct<= 0.5=0.166
sum_target_3_4 ~ 1.0 * sum_input_3_6: mean_abs=24.5286, median_abs=19.3274, max_abs=90.8840, pct<= 0.1=0.048, pct<= 0.5=0.330
diff_target_1_2 ~ 1.0 * diff_input_4_12: mean_abs=18.4322, median_abs=17.3747, max_abs=51.1321, pct<= 0.1=0.006, pct<= 0.5=0.032
diff_target_1_2 ~ 1.0 * diff_input_4_7: mean_abs=18.4516, median_abs=17.1186, max_abs=54.5562, pct<= 0.1=0.014, pct<= 0.5=0.078
